ITSLAkey,DateKey,StoreKey,MachineKey,OutageKey,OutageStartTime,OutageEndTime,DownTime
3507,2009-07-18,213,2113,429,2009-07-18 13:25:00,2009-07-18 13:26:00,1
3508,2009-07-06,180,1467,406,2009-07-06 02:57:00,2009-07-06 03:08:00,11
3509,2009-11-04,19,192,459,2009-11-04 06:39:00,2009-11-04 07:04:00,25
3510,2009-06-12,124,909,577,2009-06-12 17:17:00,2009-06-12 20:40:00,203
3511,2009-01-30,89,573,533,2009-01-30 00:38:00,2009-01-30 00:54:00,16
3512,2009-05-14,253,2518,571,2009-05-14 20:29:00,2009-05-15 03:07:00,398
3513,2009-05-30,112,783,350,2009-05-30 17:22:00,2009-05-30 18:13:00,51
3514,2009-04-26,181,1478,352,2009-04-26 06:38:00,2009-04-26 07:05:00,27
3515,2009-01-18,298,1936,562,2009-01-18 17:51:00,2009-01-18 18:43:00,52
3516,2009-04-04,218,1725,531,2009-04-04 19:35:00,2009-04-04 19:36:00,1
3517,2009-09-08,31,311,516,2009-09-08 00:04:00,2009-09-08 00:22:00,18
3518,2009-08-14,149,1154,372,2009-08-14 11:36:00,2009-08-14 11:58:00,22
3519,2009-06-29,111,779,550,2009-06-29 19:44:00,2009-06-29 19:47:00,3
3520,2009-05-02,100,677,429,2009-05-02 09:01:00,2009-05-02 09:16:00,15
3521,2009-11-20,8,78,308,2009-11-20 00:22:00,2009-11-20 01:21:00,59
3522,2009-07-31,136,1028,336,2009-07-31 00:38:00,2009-07-31 01:19:00,41
3523,2009-01-22,31,305,351,2009-01-22 04:28:00,2009-01-22 05:06:00,38
3524,2009-04-07,158,1246,475,2009-04-07 18:01:00,2009-04-07 18:11:00,10
3525,2009-10-07,210,2763,478,2009-10-07 01:28:00,2009-10-07 01:49:00,21
3526,2009-10-16,87,556,417,2009-10-16 11:07:00,2009-10-16 11:52:00,45
3527,2009-01-20,180,1469,314,2009-01-20 04:28:00,2009-01-20 05:26:00,58
3528,2009-11-26,297,1934,468,2009-11-26 05:52:00,2009-11-26 06:40:00,48
3529,2009-07-13,302,2298,358,2009-07-13 01:33:00,2009-07-13 02:09:00,36
3530,2009-04-20,232,2471,379,2009-04-20 04:45:00,2009-04-20 05:41:00,56
3531,2009-03-09,227,1763,443,2009-03-09 02:40:00,2009-03-09 03:06:00,26
3532,2009-04-07,1,4,557,2009-04-07 02:49:00,2009-04-07 03:30:00,41
3533,2009-05-26,109,759,345,2009-05-26 06:45:00,2009-05-26 07:08:00,23
3534,2009-08-06,150,1171,406,2009-08-06 02:13:00,2009-08-06 03:12:00,59
3535,2009-04-19,240,2500,585,2009-04-19 19:48:00,2009-04-20 12:18:00,990
3536,2009-08-13,17,172,573,2009-08-13 19:56:00,2009-08-13 20:17:00,21
3537,2009-12-18,175,1419,334,2009-12-18 15:05:00,2009-12-18 15:26:00,21
3538,2009-07-21,33,329,425,2009-07-21 10:31:00,2009-07-21 11:12:00,41
3539,2009-04-29,295,2272,313,2009-04-29 06:22:00,2009-04-29 06:40:00,18
3540,2009-03-13,191,1573,569,2009-03-13 14:02:00,2009-03-13 14:58:00,56
3541,2009-09-01,138,1045,294,2009-09-01 07:55:00,2009-09-01 08:35:00,40
3542,2009-11-22,152,1188,464,2009-11-22 14:19:00,2009-11-22 14:36:00,17
3543,2009-02-02,108,752,390,2009-02-02 15:20:00,2009-02-02 15:53:00,33
3544,2009-10-28,253,2522,541,2009-10-28 19:28:00,2009-10-28 19:32:00,4
3545,2009-04-14,116,828,323,2009-04-14 08:56:00,2009-04-14 09:37:00,41
3546,2009-04-05,162,1293,454,2009-04-05 16:07:00,2009-04-05 16:10:00,3
3547,2009-03-29,173,1394,430,2009-03-29 12:27:00,2009-03-29 13:11:00,44
3548,2009-01-03,242,2818,566,2009-01-03 05:02:00,2009-01-03 05:52:00,50
3549,2009-03-24,22,222,300,2009-03-24 04:11:00,2009-03-24 04:12:00,1
3550,2009-11-26,85,536,320,2009-11-26 19:43:00,2009-11-26 20:41:00,58
3551,2009-02-16,15,144,375,2009-02-16 01:42:00,2009-02-16 02:03:00,21
3552,2009-09-01,282,1855,314,2009-09-01 02:32:00,2009-09-01 03:10:00,38
3553,2009-09-02,38,1974,486,2009-09-02 01:46:00,2009-09-02 02:39:00,53
3554,2009-08-05,161,1278,312,2009-08-05 07:42:00,2009-08-05 07:44:00,2
3555,2009-11-28,286,1887,520,2009-11-28 03:43:00,2009-11-28 04:37:00,54
3556,2009-03-30,167,1341,494,2009-03-30 15:48:00,2009-03-30 16:19:00,31
3557,2009-08-08,292,1926,371,2009-08-08 03:37:00,2009-08-08 03:59:00,22
3558,2009-02-17,167,1334,294,2009-02-17 07:28:00,2009-02-17 08:20:00,52
3559,2009-04-02,263,2223,397,2009-04-02 04:50:00,2009-04-02 04:57:00,7
3560,2009-04-17,236,2142,475,2009-04-17 12:02:00,2009-04-17 12:54:00,52
3561,2009-09-16,84,531,522,2009-09-16 04:19:00,2009-09-16 04:59:00,40
3562,2009-12-26,38,1974,364,2009-12-26 02:13:00,2009-12-26 02:27:00,14
3563,2009-10-27,62,2719,567,2009-10-27 05:55:00,2009-10-27 06:44:00,49
3564,2009-10-14,276,1851,305,2009-10-14 03:01:00,2009-10-14 03:28:00,27
3565,2009-04-26,82,507,559,2009-04-26 20:57:00,2009-04-26 21:09:00,12
3566,2009-04-07,257,2539,486,2009-04-07 10:11:00,2009-04-07 10:47:00,36
3567,2009-04-21,243,2829,389,2009-04-21 10:56:00,2009-04-21 11:29:00,33
3568,2009-06-04,42,2001,473,2009-06-04 03:40:00,2009-06-04 03:59:00,19
3569,2009-08-27,10,92,554,2009-08-27 04:08:00,2009-08-27 04:36:00,28
3570,2009-04-03,3,24,296,2009-04-03 13:53:00,2009-04-03 14:35:00,42
3571,2009-08-02,67,373,431,2009-08-02 10:44:00,2009-08-02 10:57:00,13
3572,2009-11-18,173,1399,546,2009-11-18 13:48:00,2009-11-18 14:34:00,46
3573,2009-08-16,11,111,315,2009-08-16 02:04:00,2009-08-16 02:07:00,3
3574,2009-03-09,155,1222,499,2009-03-09 09:39:00,2009-03-09 10:23:00,44
3575,2009-09-21,4,33,508,2009-09-21 11:46:00,2009-09-21 12:27:00,41
3576,2009-09-15,134,1013,518,2009-09-15 17:23:00,2009-09-15 18:08:00,45
3577,2009-02-26,57,352,507,2009-02-26 00:52:00,2009-02-26 01:23:00,31
3578,2009-11-10,49,2356,331,2009-11-10 18:11:00,2009-11-10 18:31:00,20
3579,2009-09-10,121,877,473,2009-09-10 19:32:00,2009-09-10 19:58:00,26
3580,2009-05-25,181,1480,444,2009-05-25 04:48:00,2009-05-25 05:10:00,22
3581,2009-07-13,35,2311,478,2009-07-13 20:32:00,2009-07-13 20:53:00,21
3582,2009-11-16,225,1754,524,2009-11-16 08:18:00,2009-11-16 08:24:00,6
3583,2009-02-19,139,1057,580,2009-02-19 16:49:00,2009-02-19 17:52:00,63
3584,2009-08-27,52,2384,296,2009-08-27 20:37:00,2009-08-27 21:26:00,49
3585,2009-09-28,186,1532,438,2009-09-28 02:08:00,2009-09-28 03:06:00,58
3586,2009-08-26,177,1437,568,2009-08-26 06:43:00,2009-08-26 07:05:00,22
3587,2009-08-26,297,1934,333,2009-08-26 12:25:00,2009-08-26 12:44:00,19
3588,2009-12-20,130,965,313,2009-12-20 06:12:00,2009-12-20 07:05:00,53
3589,2009-06-18,295,2270,349,2009-06-18 11:03:00,2009-06-18 11:30:00,27
3590,2009-08-09,245,2156,345,2009-08-09 00:10:00,2009-08-09 00:26:00,16
3591,2009-12-12,6,58,429,2009-12-12 11:30:00,2009-12-12 11:37:00,7
3592,2009-07-22,77,453,301,2009-07-22 18:40:00,2009-07-22 19:35:00,55
3593,2009-12-20,143,1104,359,2009-12-20 05:46:00,2009-12-20 06:19:00,33
3594,2009-06-12,12,114,359,2009-06-12 07:53:00,2009-06-12 08:50:00,57
3595,2009-11-26,80,487,311,2009-11-26 02:24:00,2009-11-26 02:31:00,7
3596,2009-11-05,217,1713,397,2009-11-05 20:51:00,2009-11-05 21:08:00,17
3597,2009-09-17,100,673,331,2009-09-17 16:02:00,2009-09-17 16:07:00,5
3598,2009-09-10,85,535,505,2009-09-10 18:42:00,2009-09-10 19:10:00,28
3599,2009-10-26,233,1786,319,2009-10-26 06:36:00,2009-10-26 07:11:00,35
3600,2009-11-05,141,1077,530,2009-11-05 05:09:00,2009-11-05 05:31:00,22
3601,2009-02-13,231,1773,568,2009-02-13 19:47:00,2009-02-13 20:20:00,33
3602,2009-04-19,194,1609,556,2009-04-19 11:04:00,2009-04-19 11:09:00,5
3603,2009-07-20,102,696,442,2009-07-20 05:46:00,2009-07-20 05:50:00,4
3604,2009-11-12,165,1315,357,2009-11-12 10:58:00,2009-11-12 11:46:00,48
3605,2009-06-14,101,687,562,2009-06-14 15:57:00,2009-06-14 16:08:00,11
3606,2009-07-07,105,730,380,2009-07-07 12:32:00,2009-07-07 12:37:00,5
3607,2009-08-29,201,1660,404,2009-08-29 02:30:00,2009-08-29 03:22:00,52
3608,2009-01-09,189,1556,430,2009-01-09 00:52:00,2009-01-09 01:03:00,11
3609,2009-06-06,51,2367,427,2009-06-06 13:01:00,2009-06-06 13:34:00,33
3610,2009-07-31,211,1698,528,2009-07-31 16:21:00,2009-07-31 16:28:00,7
3611,2009-08-06,270,2586,540,2009-08-06 11:24:00,2009-08-06 12:20:00,56
3612,2009-08-15,135,1024,328,2009-08-15 02:24:00,2009-08-15 02:53:00,29
3613,2009-01-20,92,606,592,2009-01-20 14:26:00,2009-01-20 23:11:00,525
3614,2009-07-07,161,1280,543,2009-07-07 19:06:00,2009-07-07 19:07:00,1
3615,2009-04-17,257,2540,511,2009-04-17 14:15:00,2009-04-17 14:20:00,5
3616,2009-08-18,135,1021,428,2009-08-18 10:56:00,2009-08-18 11:53:00,57
3617,2009-12-10,178,1450,481,2009-12-10 09:57:00,2009-12-10 10:09:00,12
3618,2009-06-17,214,2122,553,2009-06-17 19:13:00,2009-06-17 19:55:00,42
3619,2009-08-31,66,368,529,2009-08-31 05:59:00,2009-08-31 06:24:00,25
3620,2009-03-17,159,1264,372,2009-03-17 09:20:00,2009-03-17 10:01:00,41
3621,2009-10-23,124,912,398,2009-10-23 03:41:00,2009-10-23 04:09:00,28
3622,2009-10-24,92,601,330,2009-10-24 00:29:00,2009-10-24 00:36:00,7
3623,2009-01-05,237,2496,411,2009-01-05 20:12:00,2009-01-05 21:08:00,56
3624,2009-03-21,13,122,576,2009-03-21 12:58:00,2009-03-22 06:28:00,1050
3625,2009-01-10,94,620,388,2009-01-10 03:13:00,2009-01-10 03:44:00,31
3626,2009-01-06,202,2078,383,2009-01-06 06:42:00,2009-01-06 06:44:00,2
3627,2009-08-10,66,372,342,2009-08-10 06:57:00,2009-08-10 07:51:00,54
3628,2009-03-21,184,1507,297,2009-03-21 19:28:00,2009-03-21 19:44:00,16
3629,2009-12-25,19,182,487,2009-12-25 20:34:00,2009-12-25 21:16:00,42
3630,2009-05-04,112,789,308,2009-05-04 02:09:00,2009-05-04 02:11:00,2
3631,2009-04-20,198,1650,563,2009-04-20 03:25:00,2009-04-20 03:31:00,6
3632,2009-10-01,209,1691,490,2009-10-01 01:32:00,2009-10-01 02:17:00,45
3633,2009-09-06,296,2658,465,2009-09-06 03:57:00,2009-09-06 04:53:00,56
3634,2009-03-12,213,2114,515,2009-03-12 19:07:00,2009-03-12 19:53:00,46
3635,2009-03-31,226,2455,346,2009-03-31 06:44:00,2009-03-31 07:40:00,56
3636,2009-01-16,172,1391,450,2009-01-16 20:10:00,2009-01-16 20:32:00,22
3637,2009-10-08,4,35,369,2009-10-08 13:47:00,2009-10-08 14:23:00,36
3638,2009-10-09,148,1146,512,2009-10-09 06:11:00,2009-10-09 06:34:00,23
3639,2009-03-24,84,523,336,2009-03-24 09:59:00,2009-03-24 10:46:00,47
3640,2009-12-23,265,2561,294,2009-12-23 15:04:00,2009-12-23 15:25:00,21
3641,2009-10-24,245,2156,415,2009-10-24 13:16:00,2009-10-24 13:39:00,23
3642,2009-04-15,245,2158,477,2009-04-15 00:34:00,2009-04-15 00:47:00,13
3643,2009-06-01,170,1363,375,2009-06-01 00:29:00,2009-06-01 01:13:00,44
3644,2009-07-04,219,2784,383,2009-07-04 16:37:00,2009-07-04 16:42:00,5
3645,2009-10-02,95,623,491,2009-10-02 02:50:00,2009-10-02 03:16:00,26
3646,2009-05-19,305,2680,594,2009-05-19 17:07:00,2009-05-20 16:53:00,1426
3647,2009-09-09,51,2366,313,2009-09-09 13:43:00,2009-09-09 14:34:00,51
3648,2009-10-23,136,1025,481,2009-10-23 07:33:00,2009-10-23 08:32:00,59
3649,2009-10-16,193,1596,404,2009-10-16 20:26:00,2009-10-16 21:14:00,48
3650,2009-09-25,89,577,493,2009-09-25 01:22:00,2009-09-25 02:08:00,46
3651,2009-04-30,40,1994,374,2009-04-30 08:07:00,2009-04-30 08:56:00,49
3652,2009-03-29,208,2427,437,2009-03-29 04:24:00,2009-03-29 04:54:00,30
3653,2009-06-28,156,1227,332,2009-06-28 18:26:00,2009-06-28 18:52:00,26
3654,2009-01-26,54,2399,544,2009-01-26 13:39:00,2009-01-26 14:02:00,23
3655,2009-02-22,152,1190,466,2009-02-22 04:20:00,2009-02-22 04:53:00,33
3656,2009-06-09,47,2333,309,2009-06-09 07:00:00,2009-06-09 07:51:00,51
3657,2009-09-02,24,236,499,2009-09-02 07:14:00,2009-09-02 07:26:00,12
3658,2009-03-31,130,965,356,2009-03-31 13:01:00,2009-03-31 13:55:00,54
3659,2009-01-22,14,139,384,2009-01-22 17:25:00,2009-01-22 18:15:00,50
3660,2009-12-27,70,2051,415,2009-12-27 07:11:00,2009-12-27 07:16:00,5
3661,2009-11-03,149,1163,580,2009-11-03 11:05:00,2009-11-03 23:14:00,729
3662,2009-10-23,8,78,324,2009-10-23 08:49:00,2009-10-23 09:05:00,16
3663,2009-05-29,147,1135,310,2009-05-29 07:45:00,2009-05-29 08:14:00,29
3664,2009-08-14,270,2580,443,2009-08-14 20:12:00,2009-08-14 21:08:00,56
3665,2009-06-07,142,1091,336,2009-06-07 16:08:00,2009-06-07 16:18:00,10
3666,2009-05-05,275,1836,357,2009-05-05 08:24:00,2009-05-05 08:49:00,25
3667,2009-10-25,10,93,405,2009-10-25 01:41:00,2009-10-25 02:21:00,40
3668,2009-05-15,135,1016,321,2009-05-15 02:30:00,2009-05-15 03:28:00,58
3669,2009-03-29,145,1122,375,2009-03-29 14:02:00,2009-03-29 14:55:00,53
3670,2009-11-22,255,2180,448,2009-11-22 13:57:00,2009-11-22 14:12:00,15
3671,2009-11-18,278,2608,313,2009-11-18 11:05:00,2009-11-18 11:51:00,46
3672,2009-01-05,244,2834,487,2009-01-05 20:35:00,2009-01-05 21:16:00,41
3673,2009-12-05,277,2882,543,2009-12-05 13:47:00,2009-12-05 14:13:00,26
3674,2009-03-02,113,795,511,2009-03-02 12:30:00,2009-03-02 13:01:00,31
3675,2009-04-30,153,1198,534,2009-04-30 00:25:00,2009-04-30 01:04:00,39
3676,2009-07-03,285,2245,494,2009-07-03 06:38:00,2009-07-03 07:15:00,37
3677,2009-05-17,202,2078,379,2009-05-17 13:23:00,2009-05-17 14:22:00,59
3678,2009-02-22,248,2844,469,2009-02-22 20:18:00,2009-02-22 21:12:00,54
3679,2009-07-25,53,2392,456,2009-07-25 02:16:00,2009-07-25 03:01:00,45
3680,2009-04-16,171,1378,469,2009-04-16 00:04:00,2009-04-16 00:14:00,10
3681,2009-08-20,211,1693,402,2009-08-20 06:26:00,2009-08-20 07:04:00,38
3682,2009-06-28,100,680,437,2009-06-28 02:51:00,2009-06-28 03:35:00,44
3683,2009-11-04,110,768,441,2009-11-04 17:11:00,2009-11-04 17:37:00,26
3684,2009-11-03,6,56,320,2009-11-03 00:46:00,2009-11-03 00:51:00,5
3685,2009-12-21,215,1701,540,2009-12-21 13:00:00,2009-12-21 13:02:00,2
3686,2009-10-09,202,2084,369,2009-10-09 13:30:00,2009-10-09 13:59:00,29
3687,2009-10-18,125,923,335,2009-10-18 12:37:00,2009-10-18 12:51:00,14
3688,2009-08-08,197,1638,338,2009-08-08 00:01:00,2009-08-08 00:16:00,15
3689,2009-04-24,132,987,365,2009-04-24 11:05:00,2009-04-24 11:42:00,37
3690,2009-01-18,206,2417,569,2009-01-18 17:34:00,2009-01-18 18:19:00,45
3691,2009-10-27,230,1770,498,2009-10-27 20:11:00,2009-10-27 21:00:00,49
3692,2009-08-31,95,629,301,2009-08-31 02:53:00,2009-08-31 03:21:00,28
3693,2009-09-16,183,1497,507,2009-09-16 14:32:00,2009-09-16 14:34:00,2
3694,2009-06-20,97,645,305,2009-06-20 14:48:00,2009-06-20 15:18:00,30
3695,2009-06-13,227,1759,488,2009-06-13 10:12:00,2009-06-13 10:42:00,30
3696,2009-04-27,236,2143,361,2009-04-27 05:38:00,2009-04-27 05:45:00,7
3697,2009-01-03,55,2415,333,2009-01-03 12:40:00,2009-01-03 12:56:00,16
3698,2009-07-12,104,715,507,2009-07-12 16:51:00,2009-07-12 17:00:00,9
3699,2009-07-29,153,1196,376,2009-07-29 20:57:00,2009-07-29 21:51:00,54
3700,2009-10-10,283,1867,418,2009-10-10 19:59:00,2009-10-10 20:44:00,45
3701,2009-04-11,142,1092,336,2009-04-11 05:20:00,2009-04-11 06:02:00,42
3702,2009-12-06,196,1630,554,2009-12-06 16:18:00,2009-12-06 16:31:00,13
3703,2009-09-14,177,1442,371,2009-09-14 17:08:00,2009-09-14 17:33:00,25
3704,2009-08-24,210,2762,521,2009-08-24 11:37:00,2009-08-24 11:41:00,4
3705,2009-03-02,92,602,343,2009-03-02 15:43:00,2009-03-02 16:08:00,25
3706,2009-07-19,287,1897,370,2009-07-19 17:50:00,2009-07-19 18:16:00,26
3707,2009-02-01,180,1472,432,2009-02-01 19:31:00,2009-02-01 20:03:00,32
3708,2009-10-26,40,1990,431,2009-10-26 17:46:00,2009-10-26 18:30:00,44
3709,2009-10-23,119,854,305,2009-10-23 09:04:00,2009-10-23 09:27:00,23
3710,2009-06-20,289,2637,460,2009-06-20 15:48:00,2009-06-20 16:22:00,34
3711,2009-01-05,174,1413,340,2009-01-05 16:53:00,2009-01-05 16:54:00,1
3712,2009-04-08,220,1735,374,2009-04-08 07:07:00,2009-04-08 07:47:00,40
3713,2009-05-30,120,867,485,2009-05-30 13:53:00,2009-05-30 14:38:00,45
3714,2009-09-30,69,394,342,2009-09-30 03:54:00,2009-09-30 04:03:00,9
3715,2009-11-25,177,1435,489,2009-11-25 19:36:00,2009-11-25 20:18:00,42
3716,2009-01-21,73,418,459,2009-01-21 20:30:00,2009-01-21 20:51:00,21
3717,2009-08-09,107,735,559,2009-08-09 12:21:00,2009-08-09 12:27:00,6
3718,2009-09-03,204,1670,463,2009-09-03 18:09:00,2009-09-03 18:52:00,43
3719,2009-01-10,122,894,298,2009-01-10 19:58:00,2009-01-10 20:35:00,37
3720,2009-11-09,245,2161,408,2009-11-09 20:39:00,2009-11-09 21:03:00,24
3721,2009-10-10,282,1861,573,2009-10-10 18:34:00,2009-10-11 00:49:00,375
3722,2009-10-23,103,706,441,2009-10-23 12:58:00,2009-10-23 13:07:00,9
3723,2009-11-09,13,131,298,2009-11-09 17:48:00,2009-11-09 18:17:00,29
3724,2009-10-02,35,2315,429,2009-10-02 01:04:00,2009-10-02 01:24:00,20
3725,2009-10-02,128,952,490,2009-10-02 04:19:00,2009-10-02 04:53:00,34
3726,2009-01-10,134,1011,318,2009-01-10 06:49:00,2009-01-10 06:55:00,6
3727,2009-08-28,177,1442,583,2009-08-28 13:54:00,2009-08-29 04:24:00,870
3728,2009-10-05,118,852,512,2009-10-05 09:17:00,2009-10-05 10:00:00,43
3729,2009-02-20,96,641,560,2009-02-20 06:35:00,2009-02-20 07:25:00,50
3730,2009-04-04,252,2515,562,2009-04-04 19:32:00,2009-04-04 19:33:00,1
3731,2009-07-31,241,2809,423,2009-07-31 05:54:00,2009-07-31 05:58:00,4
3732,2009-08-11,269,2573,344,2009-08-11 01:00:00,2009-08-11 01:14:00,14
3733,2009-03-05,111,779,509,2009-03-05 14:33:00,2009-03-05 14:38:00,5
3734,2009-04-09,26,255,549,2009-04-09 19:48:00,2009-04-09 20:21:00,33
3735,2009-08-24,48,2346,425,2009-08-24 06:33:00,2009-08-24 06:50:00,17
3736,2009-08-07,113,793,395,2009-08-07 07:07:00,2009-08-07 08:00:00,53
3737,2009-01-02,298,1944,360,2009-01-02 19:18:00,2009-01-02 19:23:00,5
3738,2009-08-07,253,2518,371,2009-08-07 09:59:00,2009-08-07 10:30:00,31
3739,2009-12-06,288,2259,383,2009-12-06 17:10:00,2009-12-06 17:18:00,8
3740,2009-04-12,290,1906,353,2009-04-12 06:28:00,2009-04-12 07:02:00,34
3741,2009-11-10,79,480,561,2009-11-10 05:58:00,2009-11-10 06:07:00,9
3742,2009-04-01,118,844,466,2009-04-01 18:07:00,2009-04-01 18:41:00,34
3743,2009-07-31,117,836,391,2009-07-31 00:57:00,2009-07-31 01:49:00,52
3744,2009-01-08,305,2678,444,2009-01-08 08:21:00,2009-01-08 08:32:00,11
3745,2009-05-29,48,2335,349,2009-05-29 16:45:00,2009-05-29 16:46:00,1
3746,2009-02-22,189,1557,368,2009-02-22 11:30:00,2009-02-22 11:54:00,24
3747,2009-07-12,304,2896,454,2009-07-12 13:11:00,2009-07-12 13:32:00,21
3748,2009-03-30,47,2329,492,2009-03-30 19:37:00,2009-03-30 20:29:00,52
3749,2009-07-02,27,264,402,2009-07-02 08:41:00,2009-07-02 09:33:00,52
3750,2009-02-18,182,1483,402,2009-02-18 11:58:00,2009-02-18 12:01:00,3
3751,2009-06-01,161,1274,559,2009-06-01 16:02:00,2009-06-01 16:56:00,54
3752,2009-01-03,154,1209,417,2009-01-03 11:17:00,2009-01-03 11:33:00,16
3753,2009-12-16,62,2728,318,2009-12-16 05:13:00,2009-12-16 05:17:00,4
3754,2009-11-29,217,1711,422,2009-11-29 01:56:00,2009-11-29 02:32:00,36
3755,2009-04-30,35,2307,437,2009-04-30 02:51:00,2009-04-30 03:42:00,51
3756,2009-11-21,248,2848,366,2009-11-21 02:11:00,2009-11-21 03:09:00,58
3757,2009-04-19,122,888,308,2009-04-19 06:41:00,2009-04-19 06:59:00,18
3758,2009-07-07,242,2814,421,2009-07-07 19:04:00,2009-07-07 19:34:00,30
3759,2009-05-31,287,1894,310,2009-05-31 07:13:00,2009-05-31 07:27:00,14
3760,2009-08-10,132,989,406,2009-08-10 18:56:00,2009-08-10 19:52:00,56
3761,2009-01-03,53,2392,442,2009-01-03 06:32:00,2009-01-03 07:18:00,46
3762,2009-09-17,243,2830,490,2009-09-17 11:50:00,2009-09-17 12:11:00,21
3763,2009-11-30,240,2501,544,2009-11-30 01:19:00,2009-11-30 02:09:00,50
3764,2009-05-29,284,1881,518,2009-05-29 07:26:00,2009-05-29 08:22:00,56
3765,2009-05-10,270,2580,407,2009-05-10 17:44:00,2009-05-10 18:35:00,51
3766,2009-04-19,72,406,297,2009-04-19 05:50:00,2009-04-19 06:28:00,38
3767,2009-12-26,142,1092,560,2009-12-26 14:59:00,2009-12-26 15:52:00,53
3768,2009-07-14,25,241,338,2009-07-14 05:03:00,2009-07-14 05:15:00,12
3769,2009-02-04,182,1491,313,2009-02-04 07:59:00,2009-02-04 08:24:00,25
3770,2009-05-06,180,1468,312,2009-05-06 17:05:00,2009-05-06 17:24:00,19
3771,2009-08-14,217,1719,518,2009-08-14 01:13:00,2009-08-14 02:08:00,55
3772,2009-02-20,13,124,569,2009-02-20 14:09:00,2009-02-20 14:57:00,48
3773,2009-01-01,96,633,367,2009-01-01 08:24:00,2009-01-01 08:37:00,13
3774,2009-02-25,170,1368,362,2009-02-25 14:26:00,2009-02-25 15:08:00,42
3775,2009-02-21,85,535,310,2009-02-21 03:43:00,2009-02-21 04:12:00,29
3776,2009-09-21,145,1118,325,2009-09-21 13:56:00,2009-09-21 14:54:00,58
3777,2009-01-31,50,2362,515,2009-01-31 02:54:00,2009-01-31 03:17:00,23
3778,2009-07-30,128,950,573,2009-07-30 09:47:00,2009-07-30 21:04:00,677
3779,2009-01-26,214,2119,483,2009-01-26 11:16:00,2009-01-26 11:51:00,35
3780,2009-12-03,93,2069,545,2009-12-03 13:17:00,2009-12-03 13:33:00,16
3781,2009-06-30,283,1865,558,2009-06-30 07:14:00,2009-06-30 08:12:00,58
3782,2009-11-09,102,697,440,2009-11-09 02:31:00,2009-11-09 02:58:00,27
3783,2009-02-26,111,772,403,2009-02-26 00:53:00,2009-02-26 01:15:00,22
3784,2009-08-05,182,1494,588,2009-08-05 01:50:00,2009-08-05 16:50:00,900
3785,2009-01-10,97,651,334,2009-01-10 16:19:00,2009-01-10 16:26:00,7
3786,2009-11-28,120,869,585,2009-11-28 00:01:00,2009-11-28 18:54:00,1133
3787,2009-03-11,209,1691,467,2009-03-11 07:23:00,2009-03-11 08:11:00,48
3788,2009-02-08,248,2843,557,2009-02-08 07:14:00,2009-02-08 07:19:00,5
3789,2009-09-18,36,1947,465,2009-09-18 13:02:00,2009-09-18 13:58:00,56
3790,2009-03-10,304,2896,549,2009-03-10 01:03:00,2009-03-10 01:44:00,41
3791,2009-10-15,82,504,497,2009-10-15 20:09:00,2009-10-15 21:04:00,55
3792,2009-07-07,165,1319,353,2009-07-07 11:41:00,2009-07-07 11:59:00,18
3793,2009-06-16,91,595,513,2009-06-16 16:40:00,2009-06-16 17:17:00,37
3794,2009-01-04,152,1190,478,2009-01-04 12:31:00,2009-01-04 12:55:00,24
3795,2009-01-29,226,2459,401,2009-01-29 19:43:00,2009-01-29 20:09:00,26
3796,2009-03-30,300,2662,594,2009-03-30 12:23:00,2009-03-30 13:09:00,46
3797,2009-06-30,14,136,532,2009-06-30 11:42:00,2009-06-30 12:10:00,28
3798,2009-06-11,232,2479,417,2009-06-11 10:31:00,2009-06-11 10:40:00,9
3799,2009-04-16,276,1854,498,2009-04-16 12:48:00,2009-04-16 13:16:00,28
3800,2009-06-24,97,651,452,2009-06-24 01:00:00,2009-06-24 01:37:00,37
3801,2009-09-19,41,2320,443,2009-09-19 00:45:00,2009-09-19 01:44:00,59
3802,2009-04-22,172,1385,409,2009-04-22 10:07:00,2009-04-22 11:03:00,56
3803,2009-07-29,124,905,530,2009-07-29 12:01:00,2009-07-29 12:50:00,49
3804,2009-11-17,207,1675,303,2009-11-17 03:49:00,2009-11-17 04:17:00,28
3805,2009-12-27,68,389,473,2009-12-27 07:38:00,2009-12-27 08:36:00,58
3806,2009-01-10,77,451,338,2009-01-10 18:53:00,2009-01-10 19:46:00,53
3807,2009-02-28,213,2114,434,2009-02-28 08:03:00,2009-02-28 08:30:00,27
3808,2009-12-11,119,861,564,2009-12-11 17:26:00,2009-12-11 17:50:00,24
3809,2009-09-03,128,943,383,2009-09-03 06:02:00,2009-09-03 06:10:00,8
3810,2009-11-18,84,524,359,2009-11-18 09:44:00,2009-11-18 10:25:00,41
3811,2009-01-30,10,94,535,2009-01-30 13:51:00,2009-01-30 13:55:00,4
3812,2009-06-09,214,2122,508,2009-06-09 17:52:00,2009-06-09 18:12:00,20
3813,2009-07-12,33,325,397,2009-07-12 00:30:00,2009-07-12 00:45:00,15
3814,2009-08-22,39,1977,432,2009-08-22 13:30:00,2009-08-22 13:44:00,14
3815,2009-08-19,30,293,400,2009-08-19 19:32:00,2009-08-19 19:35:00,3
3816,2009-07-17,304,2893,460,2009-07-17 15:23:00,2009-07-17 15:26:00,3
3817,2009-11-01,59,2688,577,2009-11-01 03:29:00,2009-11-01 17:40:00,851
3818,2009-04-03,17,170,514,2009-04-03 15:54:00,2009-04-03 16:45:00,51
