Date,DAY,DaySeq,MONTH,MONTH_NUMBER,RELATIVE_07_DAY_PERIOD,RELATIVE_30_DAY_PERIOD,RELATIVE_DAY,RELATIVE_MONTH,RELATIVE_WEEK,WEEK,YEAR,YEAR_MONTH,YEAR_MONTH_NUMBER,YEAR_WEEK
1/10/2022 0:00,1/10/2022 0:00,1106,January,1,-55,-13,1898-11-30 00:00:00,-13,-56,1/8/2022 0:00,2022,1/1/2022 0:00,24264,2022-W03
1/11/2022 0:00,1/11/2022 0:00,1107,January,1,-55,-13,1898-12-01 00:00:00,-13,-56,1/8/2022 0:00,2022,1/1/2022 0:00,24264,2022-W03
1/12/2022 0:00,1/12/2022 0:00,1108,January,1,-55,-13,1898-12-02 00:00:00,-13,-56,1/8/2022 0:00,2022,1/1/2022 0:00,24264,2022-W03
1/13/2022 0:00,1/13/2022 0:00,1109,January,1,-55,-13,1898-12-03 00:00:00,-13,-56,1/8/2022 0:00,2022,1/1/2022 0:00,24264,2022-W03
1/14/2022 0:00,1/14/2022 0:00,1110,January,1,-54,-13,1898-12-04 00:00:00,-13,-56,1/8/2022 0:00,2022,1/1/2022 0:00,24264,2022-W03
1/15/2022 0:00,1/15/2022 0:00,1111,January,1,-54,-13,1898-12-05 00:00:00,-13,-56,1/8/2022 0:00,2022,1/1/2022 0:00,24264,2022-W03
1/16/2022 0:00,1/16/2022 0:00,1112,January,1,-54,-12,1898-12-06 00:00:00,-13,-55,1/15/2022 0:00,2022,1/1/2022 0:00,24264,2022-W04
1/17/2022 0:00,1/17/2022 0:00,1113,January,1,-54,-12,1898-12-07 00:00:00,-13,-55,1/15/2022 0:00,2022,1/1/2022 0:00,24264,2022-W04
1/18/2022 0:00,1/18/2022 0:00,1114,January,1,-54,-12,1898-12-08 00:00:00,-13,-55,1/15/2022 0:00,2022,1/1/2022 0:00,24264,2022-W04
1/19/2022 0:00,1/19/2022 0:00,1115,January,1,-54,-12,1898-12-09 00:00:00,-13,-55,1/15/2022 0:00,2022,1/1/2022 0:00,24264,2022-W04
1/20/2022 0:00,1/20/2022 0:00,1116,January,1,-54,-12,1898-12-10 00:00:00,-13,-55,1/15/2022 0:00,2022,1/1/2022 0:00,24264,2022-W04
1/21/2022 0:00,1/21/2022 0:00,1117,January,1,-53,-12,1898-12-11 00:00:00,-13,-55,1/15/2022 0:00,2022,1/1/2022 0:00,24264,2022-W04
1/22/2022 0:00,1/22/2022 0:00,1118,January,1,-53,-12,1898-12-12 00:00:00,-13,-55,1/15/2022 0:00,2022,1/1/2022 0:00,24264,2022-W04
1/23/2022 0:00,1/23/2022 0:00,1119,January,1,-53,-12,1898-12-13 00:00:00,-13,-54,1/22/2022 0:00,2022,1/1/2022 0:00,24264,2022-W05
1/24/2022 0:00,1/24/2022 0:00,1120,January,1,-53,-12,1898-12-14 00:00:00,-13,-54,1/22/2022 0:00,2022,1/1/2022 0:00,24264,2022-W05
1/25/2022 0:00,1/25/2022 0:00,1121,January,1,-53,-12,1898-12-15 00:00:00,-13,-54,1/22/2022 0:00,2022,1/1/2022 0:00,24264,2022-W05
1/26/2022 0:00,1/26/2022 0:00,1122,January,1,-53,-12,1898-12-16 00:00:00,-13,-54,1/22/2022 0:00,2022,1/1/2022 0:00,24264,2022-W05
1/27/2022 0:00,1/27/2022 0:00,1123,January,1,-53,-12,1898-12-17 00:00:00,-13,-54,1/22/2022 0:00,2022,1/1/2022 0:00,24264,2022-W05
1/28/2022 0:00,1/28/2022 0:00,1124,January,1,-52,-12,1898-12-18 00:00:00,-13,-54,1/22/2022 0:00,2022,1/1/2022 0:00,24264,2022-W05
1/29/2022 0:00,1/29/2022 0:00,1125,January,1,-52,-12,1898-12-19 00:00:00,-13,-54,1/22/2022 0:00,2022,1/1/2022 0:00,24264,2022-W05
1/30/2022 0:00,1/30/2022 0:00,1126,January,1,-52,-12,1898-12-20 00:00:00,-13,-53,1/29/2022 0:00,2022,1/1/2022 0:00,24264,2022-W06
1/31/2022 0:00,1/31/2022 0:00,1127,January,1,-52,-12,1898-12-21 00:00:00,-13,-53,1/29/2022 0:00,2022,1/1/2022 0:00,24264,2022-W06
2/1/2022 0:00,2/1/2022 0:00,1128,February,2,-52,-12,1898-12-22 00:00:00,-12,-53,1/29/2022 0:00,2022,2/1/2022 0:00,24265,2022-W06
2/2/2022 0:00,2/2/2022 0:00,1129,February,2,-52,-12,1898-12-23 00:00:00,-12,-53,1/29/2022 0:00,2022,2/1/2022 0:00,24265,2022-W06
2/3/2022 0:00,2/3/2022 0:00,1130,February,2,-52,-12,1898-12-24 00:00:00,-12,-53,1/29/2022 0:00,2022,2/1/2022 0:00,24265,2022-W06
2/4/2022 0:00,2/4/2022 0:00,1131,February,2,-51,-12,1898-12-25 00:00:00,-12,-53,1/29/2022 0:00,2022,2/1/2022 0:00,24265,2022-W06
2/5/2022 0:00,2/5/2022 0:00,1132,February,2,-51,-12,1898-12-26 00:00:00,-12,-53,1/29/2022 0:00,2022,2/1/2022 0:00,24265,2022-W06
2/6/2022 0:00,2/6/2022 0:00,1133,February,2,-51,-12,1898-12-27 00:00:00,-12,-52,2/5/2022 0:00,2022,2/1/2022 0:00,24265,2022-W07
2/7/2022 0:00,2/7/2022 0:00,1134,February,2,-51,-12,1898-12-28 00:00:00,-12,-52,2/5/2022 0:00,2022,2/1/2022 0:00,24265,2022-W07
2/8/2022 0:00,2/8/2022 0:00,1135,February,2,-51,-12,1898-12-29 00:00:00,-12,-52,2/5/2022 0:00,2022,2/1/2022 0:00,24265,2022-W07
2/9/2022 0:00,2/9/2022 0:00,1136,February,2,-51,-12,1898-12-30 00:00:00,-12,-52,2/5/2022 0:00,2022,2/1/2022 0:00,24265,2022-W07
2/10/2022 0:00,2/10/2022 0:00,1137,February,2,-51,-12,1898-12-31 00:00:00,-12,-52,2/5/2022 0:00,2022,2/1/2022 0:00,24265,2022-W07
2/11/2022 0:00,2/11/2022 0:00,1138,February,2,-50,-12,1899-01-01 00:00:00,-12,-52,2/5/2022 0:00,2022,2/1/2022 0:00,24265,2022-W07
2/12/2022 0:00,2/12/2022 0:00,1139,February,2,-50,-12,1899-01-02 00:00:00,-12,-52,2/5/2022 0:00,2022,2/1/2022 0:00,24265,2022-W07
2/13/2022 0:00,2/13/2022 0:00,1140,February,2,-50,-12,1899-01-03 00:00:00,-12,-51,2/12/2022 0:00,2022,2/1/2022 0:00,24265,2022-W08
2/14/2022 0:00,2/14/2022 0:00,1141,February,2,-50,-12,1899-01-04 00:00:00,-12,-51,2/12/2022 0:00,2022,2/1/2022 0:00,24265,2022-W08
2/15/2022 0:00,2/15/2022 0:00,1142,February,2,-50,-11,1899-01-05 00:00:00,-12,-51,2/12/2022 0:00,2022,2/1/2022 0:00,24265,2022-W08
2/16/2022 0:00,2/16/2022 0:00,1143,February,2,-50,-11,1899-01-06 00:00:00,-12,-51,2/12/2022 0:00,2022,2/1/2022 0:00,24265,2022-W08
2/17/2022 0:00,2/17/2022 0:00,1144,February,2,-50,-11,1899-01-07 00:00:00,-12,-51,2/12/2022 0:00,2022,2/1/2022 0:00,24265,2022-W08
2/18/2022 0:00,2/18/2022 0:00,1145,February,2,-49,-11,1899-01-08 00:00:00,-12,-51,2/12/2022 0:00,2022,2/1/2022 0:00,24265,2022-W08
2/19/2022 0:00,2/19/2022 0:00,1146,February,2,-49,-11,1899-01-09 00:00:00,-12,-51,2/12/2022 0:00,2022,2/1/2022 0:00,24265,2022-W08
2/20/2022 0:00,2/20/2022 0:00,1147,February,2,-49,-11,1899-01-10 00:00:00,-12,-50,2/19/2022 0:00,2022,2/1/2022 0:00,24265,2022-W09
2/21/2022 0:00,2/21/2022 0:00,1148,February,2,-49,-11,1899-01-11 00:00:00,-12,-50,2/19/2022 0:00,2022,2/1/2022 0:00,24265,2022-W09
2/22/2022 0:00,2/22/2022 0:00,1149,February,2,-49,-11,1899-01-12 00:00:00,-12,-50,2/19/2022 0:00,2022,2/1/2022 0:00,24265,2022-W09
2/23/2022 0:00,2/23/2022 0:00,1150,February,2,-49,-11,1899-01-13 00:00:00,-12,-50,2/19/2022 0:00,2022,2/1/2022 0:00,24265,2022-W09
2/24/2022 0:00,2/24/2022 0:00,1151,February,2,-49,-11,1899-01-14 00:00:00,-12,-50,2/19/2022 0:00,2022,2/1/2022 0:00,24265,2022-W09
2/25/2022 0:00,2/25/2022 0:00,1152,February,2,-48,-11,1899-01-15 00:00:00,-12,-50,2/19/2022 0:00,2022,2/1/2022 0:00,24265,2022-W09
2/26/2022 0:00,2/26/2022 0:00,1153,February,2,-48,-11,1899-01-16 00:00:00,-12,-50,2/19/2022 0:00,2022,2/1/2022 0:00,24265,2022-W09
2/27/2022 0:00,2/27/2022 0:00,1154,February,2,-48,-11,1899-01-17 00:00:00,-12,-49,2/26/2022 0:00,2022,2/1/2022 0:00,24265,2022-W10
2/28/2022 0:00,2/28/2022 0:00,1155,February,2,-48,-11,1899-01-18 00:00:00,-12,-49,2/26/2022 0:00,2022,2/1/2022 0:00,24265,2022-W10
3/1/2022 0:00,3/1/2022 0:00,1156,March,3,-48,-11,1899-01-19 00:00:00,-11,-49,2/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W10
3/2/2022 0:00,3/2/2022 0:00,1157,March,3,-48,-11,1899-01-20 00:00:00,-11,-49,2/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W10
3/3/2022 0:00,3/3/2022 0:00,1158,March,3,-48,-11,1899-01-21 00:00:00,-11,-49,2/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W10
3/4/2022 0:00,3/4/2022 0:00,1159,March,3,-47,-11,1899-01-22 00:00:00,-11,-49,2/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W10
3/5/2022 0:00,3/5/2022 0:00,1160,March,3,-47,-11,1899-01-23 00:00:00,-11,-49,2/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W10
3/6/2022 0:00,3/6/2022 0:00,1161,March,3,-47,-11,1899-01-24 00:00:00,-11,-48,3/5/2022 0:00,2022,3/1/2022 0:00,24266,2022-W11
3/7/2022 0:00,3/7/2022 0:00,1162,March,3,-47,-11,1899-01-25 00:00:00,-11,-48,3/5/2022 0:00,2022,3/1/2022 0:00,24266,2022-W11
3/8/2022 0:00,3/8/2022 0:00,1163,March,3,-47,-11,1899-01-26 00:00:00,-11,-48,3/5/2022 0:00,2022,3/1/2022 0:00,24266,2022-W11
3/9/2022 0:00,3/9/2022 0:00,1164,March,3,-47,-11,1899-01-27 00:00:00,-11,-48,3/5/2022 0:00,2022,3/1/2022 0:00,24266,2022-W11
3/10/2022 0:00,3/10/2022 0:00,1165,March,3,-47,-11,1899-01-28 00:00:00,-11,-48,3/5/2022 0:00,2022,3/1/2022 0:00,24266,2022-W11
3/11/2022 0:00,3/11/2022 0:00,1166,March,3,-46,-11,1899-01-29 00:00:00,-11,-48,3/5/2022 0:00,2022,3/1/2022 0:00,24266,2022-W11
3/12/2022 0:00,3/12/2022 0:00,1167,March,3,-46,-11,1899-01-30 00:00:00,-11,-48,3/5/2022 0:00,2022,3/1/2022 0:00,24266,2022-W11
3/13/2022 0:00,3/13/2022 0:00,1168,March,3,-46,-11,1899-01-31 00:00:00,-11,-47,3/12/2022 0:00,2022,3/1/2022 0:00,24266,2022-W12
3/14/2022 0:00,3/14/2022 0:00,1169,March,3,-46,-11,1899-02-01 00:00:00,-11,-47,3/12/2022 0:00,2022,3/1/2022 0:00,24266,2022-W12
3/15/2022 0:00,3/15/2022 0:00,1170,March,3,-46,-11,1899-02-02 00:00:00,-11,-47,3/12/2022 0:00,2022,3/1/2022 0:00,24266,2022-W12
3/16/2022 0:00,3/16/2022 0:00,1171,March,3,-46,-11,1899-02-03 00:00:00,-11,-47,3/12/2022 0:00,2022,3/1/2022 0:00,24266,2022-W12
3/17/2022 0:00,3/17/2022 0:00,1172,March,3,-46,-10,1899-02-04 00:00:00,-11,-47,3/12/2022 0:00,2022,3/1/2022 0:00,24266,2022-W12
3/18/2022 0:00,3/18/2022 0:00,1173,March,3,-45,-10,1899-02-05 00:00:00,-11,-47,3/12/2022 0:00,2022,3/1/2022 0:00,24266,2022-W12
3/19/2022 0:00,3/19/2022 0:00,1174,March,3,-45,-10,1899-02-06 00:00:00,-11,-47,3/12/2022 0:00,2022,3/1/2022 0:00,24266,2022-W12
3/20/2022 0:00,3/20/2022 0:00,1175,March,3,-45,-10,1899-02-07 00:00:00,-11,-46,3/19/2022 0:00,2022,3/1/2022 0:00,24266,2022-W13
3/21/2022 0:00,3/21/2022 0:00,1176,March,3,-45,-10,1899-02-08 00:00:00,-11,-46,3/19/2022 0:00,2022,3/1/2022 0:00,24266,2022-W13
3/22/2022 0:00,3/22/2022 0:00,1177,March,3,-45,-10,1899-02-09 00:00:00,-11,-46,3/19/2022 0:00,2022,3/1/2022 0:00,24266,2022-W13
3/23/2022 0:00,3/23/2022 0:00,1178,March,3,-45,-10,1899-02-10 00:00:00,-11,-46,3/19/2022 0:00,2022,3/1/2022 0:00,24266,2022-W13
3/24/2022 0:00,3/24/2022 0:00,1179,March,3,-45,-10,1899-02-11 00:00:00,-11,-46,3/19/2022 0:00,2022,3/1/2022 0:00,24266,2022-W13
3/25/2022 0:00,3/25/2022 0:00,1180,March,3,-44,-10,1899-02-12 00:00:00,-11,-46,3/19/2022 0:00,2022,3/1/2022 0:00,24266,2022-W13
3/26/2022 0:00,3/26/2022 0:00,1181,March,3,-44,-10,1899-02-13 00:00:00,-11,-46,3/19/2022 0:00,2022,3/1/2022 0:00,24266,2022-W13
3/27/2022 0:00,3/27/2022 0:00,1182,March,3,-44,-10,1899-02-14 00:00:00,-11,-45,3/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W14
3/28/2022 0:00,3/28/2022 0:00,1183,March,3,-44,-10,1899-02-15 00:00:00,-11,-45,3/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W14
3/29/2022 0:00,3/29/2022 0:00,1184,March,3,-44,-10,1899-02-16 00:00:00,-11,-45,3/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W14
3/30/2022 0:00,3/30/2022 0:00,1185,March,3,-44,-10,1899-02-17 00:00:00,-11,-45,3/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W14
3/31/2022 0:00,3/31/2022 0:00,1186,March,3,-44,-10,1899-02-18 00:00:00,-11,-45,3/26/2022 0:00,2022,3/1/2022 0:00,24266,2022-W14
4/1/2022 0:00,4/1/2022 0:00,1187,April,4,-43,-10,1899-02-19 00:00:00,-10,-45,3/26/2022 0:00,2022,4/1/2022 0:00,24267,2022-W14
4/2/2022 0:00,4/2/2022 0:00,1188,April,4,-43,-10,1899-02-20 00:00:00,-10,-45,3/26/2022 0:00,2022,4/1/2022 0:00,24267,2022-W14
4/3/2022 0:00,4/3/2022 0:00,1189,April,4,-43,-10,1899-02-21 00:00:00,-10,-44,4/2/2022 0:00,2022,4/1/2022 0:00,24267,2022-W15
4/4/2022 0:00,4/4/2022 0:00,1190,April,4,-43,-10,1899-02-22 00:00:00,-10,-44,4/2/2022 0:00,2022,4/1/2022 0:00,24267,2022-W15
4/5/2022 0:00,4/5/2022 0:00,1191,April,4,-43,-10,1899-02-23 00:00:00,-10,-44,4/2/2022 0:00,2022,4/1/2022 0:00,24267,2022-W15
4/6/2022 0:00,4/6/2022 0:00,1192,April,4,-43,-10,1899-02-24 00:00:00,-10,-44,4/2/2022 0:00,2022,4/1/2022 0:00,24267,2022-W15
4/7/2022 0:00,4/7/2022 0:00,1193,April,4,-43,-10,1899-02-25 00:00:00,-10,-44,4/2/2022 0:00,2022,4/1/2022 0:00,24267,2022-W15
4/8/2022 0:00,4/8/2022 0:00,1194,April,4,-42,-10,1899-02-26 00:00:00,-10,-44,4/2/2022 0:00,2022,4/1/2022 0:00,24267,2022-W15
4/9/2022 0:00,4/9/2022 0:00,1195,April,4,-42,-10,1899-02-27 00:00:00,-10,-44,4/2/2022 0:00,2022,4/1/2022 0:00,24267,2022-W15
4/10/2022 0:00,4/10/2022 0:00,1196,April,4,-42,-10,1899-02-28 00:00:00,-10,-43,4/9/2022 0:00,2022,4/1/2022 0:00,24267,2022-W16
4/11/2022 0:00,4/11/2022 0:00,1197,April,4,-42,-10,1899-03-01 00:00:00,-10,-43,4/9/2022 0:00,2022,4/1/2022 0:00,24267,2022-W16
4/12/2022 0:00,4/12/2022 0:00,1198,April,4,-42,-10,1899-03-02 00:00:00,-10,-43,4/9/2022 0:00,2022,4/1/2022 0:00,24267,2022-W16
4/13/2022 0:00,4/13/2022 0:00,1199,April,4,-42,-10,1899-03-03 00:00:00,-10,-43,4/9/2022 0:00,2022,4/1/2022 0:00,24267,2022-W16
4/14/2022 0:00,4/14/2022 0:00,1200,April,4,-42,-10,1899-03-04 00:00:00,-10,-43,4/9/2022 0:00,2022,4/1/2022 0:00,24267,2022-W16
4/15/2022 0:00,4/15/2022 0:00,1201,April,4,-41,-10,1899-03-05 00:00:00,-10,-43,4/9/2022 0:00,2022,4/1/2022 0:00,24267,2022-W16
4/16/2022 0:00,4/16/2022 0:00,1202,April,4,-41,-9,1899-03-06 00:00:00,-10,-43,4/9/2022 0:00,2022,4/1/2022 0:00,24267,2022-W16
4/17/2022 0:00,4/17/2022 0:00,1203,April,4,-41,-9,1899-03-07 00:00:00,-10,-42,4/16/2022 0:00,2022,4/1/2022 0:00,24267,2022-W17
4/18/2022 0:00,4/18/2022 0:00,1204,April,4,-41,-9,1899-03-08 00:00:00,-10,-42,4/16/2022 0:00,2022,4/1/2022 0:00,24267,2022-W17
4/19/2022 0:00,4/19/2022 0:00,1205,April,4,-41,-9,1899-03-09 00:00:00,-10,-42,4/16/2022 0:00,2022,4/1/2022 0:00,24267,2022-W17
4/20/2022 0:00,4/20/2022 0:00,1206,April,4,-41,-9,1899-03-10 00:00:00,-10,-42,4/16/2022 0:00,2022,4/1/2022 0:00,24267,2022-W17
4/21/2022 0:00,4/21/2022 0:00,1207,April,4,-41,-9,1899-03-11 00:00:00,-10,-42,4/16/2022 0:00,2022,4/1/2022 0:00,24267,2022-W17
4/22/2022 0:00,4/22/2022 0:00,1208,April,4,-40,-9,1899-03-12 00:00:00,-10,-42,4/16/2022 0:00,2022,4/1/2022 0:00,24267,2022-W17
4/23/2022 0:00,4/23/2022 0:00,1209,April,4,-40,-9,1899-03-13 00:00:00,-10,-42,4/16/2022 0:00,2022,4/1/2022 0:00,24267,2022-W17
4/24/2022 0:00,4/24/2022 0:00,1210,April,4,-40,-9,1899-03-14 00:00:00,-10,-41,4/23/2022 0:00,2022,4/1/2022 0:00,24267,2022-W18
4/25/2022 0:00,4/25/2022 0:00,1211,April,4,-40,-9,1899-03-15 00:00:00,-10,-41,4/23/2022 0:00,2022,4/1/2022 0:00,24267,2022-W18
4/26/2022 0:00,4/26/2022 0:00,1212,April,4,-40,-9,1899-03-16 00:00:00,-10,-41,4/23/2022 0:00,2022,4/1/2022 0:00,24267,2022-W18
4/27/2022 0:00,4/27/2022 0:00,1213,April,4,-40,-9,1899-03-17 00:00:00,-10,-41,4/23/2022 0:00,2022,4/1/2022 0:00,24267,2022-W18
4/28/2022 0:00,4/28/2022 0:00,1214,April,4,-40,-9,1899-03-18 00:00:00,-10,-41,4/23/2022 0:00,2022,4/1/2022 0:00,24267,2022-W18
4/29/2022 0:00,4/29/2022 0:00,1215,April,4,-39,-9,1899-03-19 00:00:00,-10,-41,4/23/2022 0:00,2022,4/1/2022 0:00,24267,2022-W18
4/30/2022 0:00,4/30/2022 0:00,1216,April,4,-39,-9,1899-03-20 00:00:00,-10,-41,4/23/2022 0:00,2022,4/1/2022 0:00,24267,2022-W18
5/1/2022 0:00,5/1/2022 0:00,1217,May,5,-39,-9,1899-03-21 00:00:00,-9,-40,4/30/2022 0:00,2022,5/1/2022 0:00,24268,2022-W19
5/2/2022 0:00,5/2/2022 0:00,1218,May,5,-39,-9,1899-03-22 00:00:00,-9,-40,4/30/2022 0:00,2022,5/1/2022 0:00,24268,2022-W19
5/3/2022 0:00,5/3/2022 0:00,1219,May,5,-39,-9,1899-03-23 00:00:00,-9,-40,4/30/2022 0:00,2022,5/1/2022 0:00,24268,2022-W19
5/4/2022 0:00,5/4/2022 0:00,1220,May,5,-39,-9,1899-03-24 00:00:00,-9,-40,4/30/2022 0:00,2022,5/1/2022 0:00,24268,2022-W19
5/5/2022 0:00,5/5/2022 0:00,1221,May,5,-39,-9,1899-03-25 00:00:00,-9,-40,4/30/2022 0:00,2022,5/1/2022 0:00,24268,2022-W19
5/6/2022 0:00,5/6/2022 0:00,1222,May,5,-38,-9,1899-03-26 00:00:00,-9,-40,4/30/2022 0:00,2022,5/1/2022 0:00,24268,2022-W19
5/7/2022 0:00,5/7/2022 0:00,1223,May,5,-38,-9,1899-03-27 00:00:00,-9,-40,4/30/2022 0:00,2022,5/1/2022 0:00,24268,2022-W19
5/8/2022 0:00,5/8/2022 0:00,1224,May,5,-38,-9,1899-03-28 00:00:00,-9,-39,5/7/2022 0:00,2022,5/1/2022 0:00,24268,2022-W20
5/9/2022 0:00,5/9/2022 0:00,1225,May,5,-38,-9,1899-03-29 00:00:00,-9,-39,5/7/2022 0:00,2022,5/1/2022 0:00,24268,2022-W20
5/10/2022 0:00,5/10/2022 0:00,1226,May,5,-38,-9,1899-03-30 00:00:00,-9,-39,5/7/2022 0:00,2022,5/1/2022 0:00,24268,2022-W20
5/11/2022 0:00,5/11/2022 0:00,1227,May,5,-38,-9,1899-03-31 00:00:00,-9,-39,5/7/2022 0:00,2022,5/1/2022 0:00,24268,2022-W20
5/12/2022 0:00,5/12/2022 0:00,1228,May,5,-38,-9,1899-04-01 00:00:00,-9,-39,5/7/2022 0:00,2022,5/1/2022 0:00,24268,2022-W20
5/13/2022 0:00,5/13/2022 0:00,1229,May,5,-37,-9,1899-04-02 00:00:00,-9,-39,5/7/2022 0:00,2022,5/1/2022 0:00,24268,2022-W20
5/14/2022 0:00,5/14/2022 0:00,1230,May,5,-37,-9,1899-04-03 00:00:00,-9,-39,5/7/2022 0:00,2022,5/1/2022 0:00,24268,2022-W20
5/15/2022 0:00,5/15/2022 0:00,1231,May,5,-37,-9,1899-04-04 00:00:00,-9,-38,5/14/2022 0:00,2022,5/1/2022 0:00,24268,2022-W21
5/16/2022 0:00,5/16/2022 0:00,1232,May,5,-37,-8,1899-04-05 00:00:00,-9,-38,5/14/2022 0:00,2022,5/1/2022 0:00,24268,2022-W21
5/17/2022 0:00,5/17/2022 0:00,1233,May,5,-37,-8,1899-04-06 00:00:00,-9,-38,5/14/2022 0:00,2022,5/1/2022 0:00,24268,2022-W21
5/18/2022 0:00,5/18/2022 0:00,1234,May,5,-37,-8,1899-04-07 00:00:00,-9,-38,5/14/2022 0:00,2022,5/1/2022 0:00,24268,2022-W21
5/19/2022 0:00,5/19/2022 0:00,1235,May,5,-37,-8,1899-04-08 00:00:00,-9,-38,5/14/2022 0:00,2022,5/1/2022 0:00,24268,2022-W21
5/20/2022 0:00,5/20/2022 0:00,1236,May,5,-36,-8,1899-04-09 00:00:00,-9,-38,5/14/2022 0:00,2022,5/1/2022 0:00,24268,2022-W21
5/21/2022 0:00,5/21/2022 0:00,1237,May,5,-36,-8,1899-04-10 00:00:00,-9,-38,5/14/2022 0:00,2022,5/1/2022 0:00,24268,2022-W21
5/22/2022 0:00,5/22/2022 0:00,1238,May,5,-36,-8,1899-04-11 00:00:00,-9,-37,5/21/2022 0:00,2022,5/1/2022 0:00,24268,2022-W22
5/23/2022 0:00,5/23/2022 0:00,1239,May,5,-36,-8,1899-04-12 00:00:00,-9,-37,5/21/2022 0:00,2022,5/1/2022 0:00,24268,2022-W22
5/24/2022 0:00,5/24/2022 0:00,1240,May,5,-36,-8,1899-04-13 00:00:00,-9,-37,5/21/2022 0:00,2022,5/1/2022 0:00,24268,2022-W22
5/25/2022 0:00,5/25/2022 0:00,1241,May,5,-36,-8,1899-04-14 00:00:00,-9,-37,5/21/2022 0:00,2022,5/1/2022 0:00,24268,2022-W22
5/26/2022 0:00,5/26/2022 0:00,1242,May,5,-36,-8,1899-04-15 00:00:00,-9,-37,5/21/2022 0:00,2022,5/1/2022 0:00,24268,2022-W22
5/27/2022 0:00,5/27/2022 0:00,1243,May,5,-35,-8,1899-04-16 00:00:00,-9,-37,5/21/2022 0:00,2022,5/1/2022 0:00,24268,2022-W22
5/28/2022 0:00,5/28/2022 0:00,1244,May,5,-35,-8,1899-04-17 00:00:00,-9,-37,5/21/2022 0:00,2022,5/1/2022 0:00,24268,2022-W22
5/29/2022 0:00,5/29/2022 0:00,1245,May,5,-35,-8,1899-04-18 00:00:00,-9,-36,5/28/2022 0:00,2022,5/1/2022 0:00,24268,2022-W23
5/30/2022 0:00,5/30/2022 0:00,1246,May,5,-35,-8,1899-04-19 00:00:00,-9,-36,5/28/2022 0:00,2022,5/1/2022 0:00,24268,2022-W23
5/31/2022 0:00,5/31/2022 0:00,1247,May,5,-35,-8,1899-04-20 00:00:00,-9,-36,5/28/2022 0:00,2022,5/1/2022 0:00,24268,2022-W23
6/1/2022 0:00,6/1/2022 0:00,1248,June,6,-35,-8,1899-04-21 00:00:00,-8,-36,5/28/2022 0:00,2022,6/1/2022 0:00,24269,2022-W23
6/2/2022 0:00,6/2/2022 0:00,1249,June,6,-35,-8,1899-04-22 00:00:00,-8,-36,5/28/2022 0:00,2022,6/1/2022 0:00,24269,2022-W23
6/3/2022 0:00,6/3/2022 0:00,1250,June,6,-34,-8,1899-04-23 00:00:00,-8,-36,5/28/2022 0:00,2022,6/1/2022 0:00,24269,2022-W23
6/4/2022 0:00,6/4/2022 0:00,1251,June,6,-34,-8,1899-04-24 00:00:00,-8,-36,5/28/2022 0:00,2022,6/1/2022 0:00,24269,2022-W23
6/5/2022 0:00,6/5/2022 0:00,1252,June,6,-34,-8,1899-04-25 00:00:00,-8,-35,6/4/2022 0:00,2022,6/1/2022 0:00,24269,2022-W24
6/6/2022 0:00,6/6/2022 0:00,1253,June,6,-34,-8,1899-04-26 00:00:00,-8,-35,6/4/2022 0:00,2022,6/1/2022 0:00,24269,2022-W24
6/7/2022 0:00,6/7/2022 0:00,1254,June,6,-34,-8,1899-04-27 00:00:00,-8,-35,6/4/2022 0:00,2022,6/1/2022 0:00,24269,2022-W24
6/8/2022 0:00,6/8/2022 0:00,1255,June,6,-34,-8,1899-04-28 00:00:00,-8,-35,6/4/2022 0:00,2022,6/1/2022 0:00,24269,2022-W24
6/9/2022 0:00,6/9/2022 0:00,1256,June,6,-34,-8,1899-04-29 00:00:00,-8,-35,6/4/2022 0:00,2022,6/1/2022 0:00,24269,2022-W24
6/10/2022 0:00,6/10/2022 0:00,1257,June,6,-33,-8,1899-04-30 00:00:00,-8,-35,6/4/2022 0:00,2022,6/1/2022 0:00,24269,2022-W24
6/11/2022 0:00,6/11/2022 0:00,1258,June,6,-33,-8,1899-05-01 00:00:00,-8,-35,6/4/2022 0:00,2022,6/1/2022 0:00,24269,2022-W24
6/12/2022 0:00,6/12/2022 0:00,1259,June,6,-33,-8,1899-05-02 00:00:00,-8,-34,6/11/2022 0:00,2022,6/1/2022 0:00,24269,2022-W25
6/13/2022 0:00,6/13/2022 0:00,1260,June,6,-33,-8,1899-05-03 00:00:00,-8,-34,6/11/2022 0:00,2022,6/1/2022 0:00,24269,2022-W25
6/14/2022 0:00,6/14/2022 0:00,1261,June,6,-33,-8,1899-05-04 00:00:00,-8,-34,6/11/2022 0:00,2022,6/1/2022 0:00,24269,2022-W25
6/15/2022 0:00,6/15/2022 0:00,1262,June,6,-33,-7,1899-05-05 00:00:00,-8,-34,6/11/2022 0:00,2022,6/1/2022 0:00,24269,2022-W25
